Ticker,PBR,PBR,PBR,PBR,PBR,^BVSP,^BVSP,^BVSP,^BVSP,^BVSP,BDORY,BDORY,BDORY,BDORY,BDORY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2021-05-18,3.4656943392381856,3.4833581583447026,3.4021035123243144,3.43389892578125,26138300.0,122937.0,123544.0,122550.0,122980.0,7840100.0,2.155424404545177,2.1732377268853043,2.137610912322998,2.137610912322998,275600.0
2021-05-19,3.38090649550345,3.4162348079428613,3.3314472623871825,3.3773739337921143,27309600.0,122976.0,123013.0,121595.0,122636.0,8825300.0,2.144735314137261,2.1910502372546548,2.1411727192185257,2.1696741580963135,732200.0
2021-05-20,3.3879720380395466,3.3950374978467717,3.3243812151958614,3.3526437282562256,32457300.0,122636.0,122734.0,122136.0,122701.0,7906400.0,2.176799841671913,2.205301284790039,2.176799841671913,2.205301284790039,300800.0
2021-05-21,3.3632427900297652,3.3985707667491085,3.3243815776479884,3.3279144763946533,26837900.0,122701.0,122799.0,121760.0,122592.0,9493600.0,2.2017384855436397,2.208863846213412,2.176799808140436,2.1910505294799805,263800.0
2021-05-24,3.3632427499877005,3.4091690854844807,3.3385127959712446,3.384439468383789,20720000.0,122592.0,124167.0,122526.0,124032.0,8186300.0,2.215953192914121,2.2376074384626783,2.2123442380356844,2.230389356613159,341000.0
2021-05-25,3.4127024518193245,3.416235351008028,3.3137836329463064,3.3173165321350098,24265400.0,124032.0,124696.0,122701.0,122988.0,8914500.0,2.212344232595456,2.230389351128557,2.176253823436608,2.1870808601379395,155000.0
2021-05-26,3.3137826497247045,3.377373468590298,3.299651394078541,3.373840570449829,26154000.0,122988.0,124256.0,122988.0,123989.0,8258400.0,2.183471455671145,2.2448250525615836,2.1654261687610923,2.2267799377441406,760800.0
2021-05-27,3.387972367088392,3.4056365236956423,3.3455785933804503,3.384439468383789,22938100.0,123989.0,124537.0,123470.0,124367.0,0.0,2.237607342489066,2.298961121624766,2.223171179409212,2.291743040084839,657000.0
2021-05-28,3.4798250157367963,3.6176046684943546,3.458627964665643,3.607006311416626,54008400.0,124367.0,125698.0,124284.0,125561.0,8838500.0,2.2953521669011216,2.306179203164693,2.2845249585449117,2.291743040084839,664800.0
2021-05-31,,,,,,125561.0,126216.0,125540.0,126216.0,5946500.0,,,,,
2021-06-01,3.7235897480446845,3.762450620471084,3.6494005647464727,3.755385160446167,62865000.0,126218.0,128363.0,126218.0,128267.0,12496100.0,2.3458780695750256,2.3675323080276844,2.338659990090806,2.342268943786621,1064000.0
2021-06-02,3.7165243429754025,3.9991494864660626,3.7129914444528325,3.99208402633667,110221400.0,128268.0,129601.0,128167.0,129601.0,12781100.0,2.3711416350467656,2.508285156885839,2.3711416350467656,2.486630916595459,1083800.0
2021-06-03,3.956755502079221,4.013280527736453,3.9143617328362974,3.985018014907837,61888700.0,,,,,,2.5118948598744217,2.5118948598744217,2.42166875189644,2.4974586963653564,651200.0
2021-06-04,4.009748282465849,4.105134186554139,3.985018329104195,4.094535827636719,57259400.0,129600.0,130137.0,129148.0,130126.0,9814800.0,2.493849148419812,2.5696390800935576,2.4830221136621997,2.5479848384857178,1144800.0
2021-06-07,4.009747610074209,4.0980680390457485,3.9708864057006834,4.038010120391846,62577100.0,130125.0,131190.0,129498.0,130776.0,9655400.0,2.551594031070875,2.627383964713063,2.537157869624041,2.594902515411377,758800.0
2021-06-08,3.9991493202096344,4.154593479582973,3.9638213471998633,4.151060581207275,87842300.0,130776.0,130776.0,129230.0,129787.0,10346600.0,2.5624210661096907,2.6129476311736095,2.537157869624041,2.594902515411377,566000.0
2021-06-09,4.143994494528105,4.193454057580307,4.091002370263089,4.136929035186768,72794600.0,129800.0,130882.0,129281.0,129907.0,9833700.0,2.562421651372864,2.5804669433493035,2.526331239512644,2.529940366744995,631600.0
2021-06-10,4.161658836427169,4.196987145478379,4.0910025552404745,4.122797966003418,35406200.0,129911.0,130527.0,129526.0,130076.0,8537900.0,2.5660296135132556,2.5804657717026838,2.526330092446038,2.5371572971343994,420000.0
2021-06-11,4.119266516455115,4.126332315516678,4.016814788473354,4.048610210418701,37540100.0,130076.0,130294.0,128678.0,129441.0,7748200.0,2.526330486111686,2.526330486111686,2.4758039245753825,2.493849039077759,582800.0
2021-06-14,4.14752784474303,4.189921616159166,4.048609044772047,4.069806098937988,27223300.0,129441.0,131084.0,129441.0,130208.0,8155700.0,2.5335486895517585,2.5768571729749232,2.5335486895517585,2.5443758964538574,293600.0
2021-06-15,4.083936451274626,4.147526925852395,4.0344768937890985,4.133395671844482,20327000.0,130208.0,130436.0,129304.0,130091.0,7211500.0,2.5299397768688885,2.558812099625247,2.508285362709001,2.5515940189361572,230800.0
2021-06-16,4.151060382777385,4.182855792807302,4.055674152687637,4.168724536895752,31998700.0,130091.0,130283.0,128345.0,129259.0,12879400.0,2.5515937826893405,2.6273837089538574,2.533548496591083,2.6273837089538574,501800.0
2021-06-17,4.161659034876183,4.179323190244105,3.992083951941915,4.03094482421875,35145200.0,129259.0,129919.0,127576.0,128057.0,9664700.0,2.5949031080933915,2.6093392728374796,2.5155040299082483,2.529940366744995,841400.0
2021-06-18,4.016814231872559,4.030945491121705,3.9567562958347375,4.016814231872559,35908000.0,128050.0,128796.0,127595.0,128405.0,12432000.0,2.527401226067212,2.534653446703735,2.4838879022480715,2.498392343521118,692400.0
2021-06-21,4.080404035761617,4.147527416002853,4.041542829960529,4.129863262176514,23217200.0,128405.0,129412.0,128048.0,129265.0,7333600.0,2.516522972958489,2.5274012174227782,2.4983923349759034,2.512896776199341,813000.0
2021-06-22,4.115732853523019,4.211119101666466,4.0627407180538455,4.175790786743164,31471500.0,129242.0,129259.0,127803.0,128767.0,9328000.0,2.4693835858213173,2.5382797718048096,2.4548791438149595,2.5382797718048096,466600.0
2021-06-23,4.196987440888133,4.274709524121918,4.154593669192182,4.211118698120117,32095900.0,128769.0,129901.0,128182.0,128428.0,7988900.0,2.476635681611548,2.531027422838763,2.476635681611548,2.498392343521118,415800.0
2021-06-24,4.235847671700017,4.327700998236644,4.207585161521932,4.295905590057373,31999300.0,128433.0,129541.0,128428.0,129514.0,7237000.0,2.512897158519223,2.5382800209753538,2.4983927150890346,2.523775577545166,410600.0
2021-06-25,4.292372679194684,4.327700985269283,4.186388434802279,4.221716403961182,44478800.0,129513.0,129748.0,126697.0,127256.0,9363800.0,2.5128964198803003,2.5201486394636823,2.42224358863475,2.4367480278015137,434400.0
2021-06-28,4.2146513066530815,4.225249664618874,4.147527586733032,4.196987152099609,28835100.0,127255.0,128067.0,126629.0,127429.0,8155600.0,2.4294965321233195,2.4367487538676103,2.382357177238731,2.4222443103790283,282400.0
2021-06-29,4.2005202296226365,4.260578155517578,4.1333965068385305,4.260578155517578,32933900.0,127429.0,127507.0,126184.0,127327.0,7777900.0,2.393235439568414,2.4222443267415357,2.3787309959818534,2.4004876613616943,252400.0
2021-06-30,4.17932322529618,4.338299951109333,4.168724866752835,4.320635795593262,47153500.0,127323.0,127323.0,126199.0,126802.0,9098600.0,2.364225867764477,2.38598252684404,2.3424692086849133,2.356973648071289,407800.0
2021-07-01,4.373628429057596,4.373628429057596,4.15459376827996,4.165192127227783,37910700.0,126802.0,127204.0,124994.0,125666.0,9292000.0,2.353347475729859,2.3569736720666477,2.2989559139304903,2.3062081336975098,281800.0
2021-07-02,4.189921643814268,4.228782853889034,4.105134100422365,4.211118698120117,19329800.0,125667.0,127672.0,125667.0,127622.0,7434800.0,2.3243391513824463,2.3533480373737095,2.302582486888999,2.3243391513824463,306600.0
2021-07-05,,,,,,127622.0,127633.0,126531.0,126920.0,5255600.0,,,,,
2021-07-06,4.041543697688167,4.069806552027829,3.8966982116618465,3.903764009475708,37175600.0,126919.0,126919.0,124866.0,125095.0,7651300.0,2.2626951186774473,2.2626951186774473,2.179294660247153,2.197425127029419,923400.0
2021-07-07,3.900230810314479,3.9143620679385416,3.8048449055809996,3.893165349960327,35695900.0,125096.0,127249.0,125094.0,127019.0,8151400.0,2.1974250198695935,2.233686124572408,2.175668357047905,2.23006010055542,524800.0
2021-07-08,3.7977791452565453,3.8507712776333554,3.7412541142104114,3.808377504348755,25261300.0,127013.0,127013.0,124310.0,125428.0,8881400.0,2.1865468668946435,2.219181776046753,2.143033366514175,2.219181776046753,979600.0
2021-07-09,3.840172981613295,3.875501295055252,3.7942463089050578,3.847238779067993,15095000.0,,,,,,2.197424868107898,2.262694852065195,2.197424868107898,2.2336859703063965,97400.0
2021-07-12,3.8154433491365096,3.903763795473393,3.78011503583545,3.896697998046875,18279900.0,125428.0,127782.0,125428.0,127594.0,7421600.0,2.244564652968149,2.302582423349686,2.2336862345683133,2.2917041778564453,351800.0
2021-07-13,3.8684347377702535,3.9249597586422382,3.8366393293008367,3.9072959423065186,16181300.0,127594.0,128420.0,126441.0,128168.0,7152000.0,2.280825769389563,2.302582433377389,2.2590691054017364,2.2771997451782227,352800.0
2021-07-14,3.995616542442184,4.023879054086269,3.9249599264162565,3.9461569786071777,23993300.0,128169.0,129620.0,128085.0,128407.0,0.0,2.356974110576939,2.3787307739257812,2.3315912502166607,2.3787307739257812,425800.0
2021-07-15,3.900231372746675,3.949690950021081,3.808378016486695,3.8260421752929688,22301600.0,128407.0,128976.0,126922.0,127468.0,7418600.0,2.320713068084502,2.342469732024803,2.2771997402039004,2.284451961517334,336200.0
2021-07-16,3.8755010528326466,3.8790336144234407,3.723589786208908,3.7730493545532227,20860300.0,127468.0,128010.0,125808.0,125960.0,7355800.0,2.3062086304953247,2.3243390973652156,2.2626951296130766,2.2771997451782227,190000.0
2021-07-19,3.659998699485916,3.684728650350604,3.5681457032830175,3.599940776824951,30192900.0,125958.0,125958.0,123317.0,124395.0,9210200.0,2.2155559226927815,2.2264341689466476,2.1865470354736627,2.1937992572784424,975400.0
2021-07-20,3.5610810896115366,3.7377220180125685,3.525752769164997,3.6953282356262207,25425700.0,124395.0,125631.0,123631.0,125401.0,7627500.0,2.179294540611709,2.2590689704688582,2.1684161228142598,2.251816749572754,539800.0
2021-07-21,3.7023928050480968,3.808377403922688,3.6917944462353636,3.7801148891448975,21620500.0,125404.0,126112.0,125247.0,125929.0,7148900.0,2.2409380759531374,2.2880775928497314,2.2409380759531374,2.2880775928497314,205200.0
2021-07-22,3.7730491397351784,3.80131165234688,3.720056675901443,3.7659833431243896,15158600.0,125930.0,126428.0,125416.0,126147.0,6480400.0,2.2699474211637445,2.280825666212263,2.2010512351989746,2.2010512351989746,893600.0
2021-07-23,3.7977795697625885,3.8119108291036774,3.7059262155876085,3.72359037399292,14076800.0,126140.0,126204.0,124422.0,125053.0,6051800.0,2.2626952448044824,2.2626952448044824,2.2191819146136122,2.2373125553131104,267000.0
2021-07-26,3.727122258445562,3.840172302399358,3.727122258445562,3.836639404296875,17078600.0,125058.0,126214.0,125006.0,126004.0,6325500.0,2.2228074790075634,2.280825236075769,2.2228074790075634,2.2554423809051514,262000.0
2021-07-27,3.797779655969253,3.840173434954827,3.758918776128095,3.8260421752929688,17476400.0,126004.0,126026.0,123670.0,124612.0,7313800.0,2.259068956885094,2.2989562580271192,2.2481905391530566,2.273573398590088,276000.0
2021-07-28,3.840173249176278,3.9249608030456034,3.797779472241615,3.910829544067383,21586200.0,124615.0,126712.0,124542.0,126286.0,9038200.0,2.2880775781201157,2.3388431182707223,2.28445155456264,2.3170864582061768,120000.0
2021-07-29,3.9249601517358546,3.9850180766562007,3.8966976384693077,3.949690103530884,16613300.0,126285.0,126476.0,124917.0,125675.0,7488400.0,2.331591372880262,2.3388435943780777,2.3134609055890225,2.3243391513824463,111600.0
2021-07-30,3.8966975359840403,3.9320258450959376,3.7483191767792334,3.7695162296295166,24680200.0,125672.0,125673.0,121748.0,121801.0,9399200.0,2.309834628070623,2.3279652676380342,2.201051309385935,2.219181776046753,397800.0
2021-08-02,3.818975973092756,3.8931651561548124,3.7447867900306995,3.758918046951294,21876000.0,121803.0,124536.0,121797.0,122516.0,8565400.0,2.3062083933380246,2.324338858343482,2.248190455763459,2.2699472904205322,173200.0
2021-08-03,3.638801637725275,3.7871799811390834,3.5858091796970926,3.776581287384033,29757200.0,122516.0,123765.0,120807.0,123577.0,9391300.0,2.2228079731228725,2.2554428822749824,2.1792946456489974,2.219181776046753,333400.0
2021-08-04,3.7271228083208423,3.7341882686524928,3.5752115366591553,3.6458678245544434,33094900.0,123577.0,123587.0,121072.0,121801.0,9164200.0,2.215555751877227,2.2300601943685185,2.168416227327232,2.219181776046753,271400.0
2021-08-05,3.988551065258448,4.129863634787459,3.928493138979683,3.981485605239868,76120800.0,121801.0,123541.0,121128.0,121633.0,10913000.0,2.2626946417904725,2.298955913525745,2.1684157848358154,2.1684157848358154,572000.0
2021-08-06,3.967353921635675,3.974419718410179,3.8896321786105377,3.949690103530884,35484500.0,121633.0,123287.0,121568.0,122810.0,7499200.0,2.182920348367085,2.230059865975431,2.1611636878339793,2.2228076457977295,716200.0
2021-08-09,3.886099851856838,3.9108294703737854,3.7907136028644124,3.903764009475708,27139200.0,122809.0,123597.0,122258.0,123019.0,7171500.0,2.222807888847884,2.244564551759945,2.1937990049651366,2.2155556678771973,452400.0
2021-08-10,3.924960350709706,4.006215333157009,3.9037636331431065,3.9320261478424072,31379900.0,123021.0,123513.0,122061.0,122202.0,8297600.0,2.190172444133044,2.2046768836645296,2.164789588499665,2.1684157848358154,417600.0
2021-08-11,3.9037633747544986,4.009747966319672,3.8860992200076816,3.985018014907837,20633400.0,122203.0,122756.0,120827.0,122056.0,8685200.0,2.1430331732355232,2.161163811167745,2.117650487618306,2.153911590576172,395600.0
2021-08-12,3.9708866837840815,4.023879147027516,3.9320258136048074,3.977952480316162,22488400.0,122056.0,122095.0,120534.0,120701.0,11066000.0,2.10677204700994,2.110398243718967,2.0632587239410727,2.0813891887664795,653000.0
2021-08-13,3.963821325985743,4.055674324852143,3.9461571711175285,4.0062150955200195,18640500.0,120701.0,121275.0,120045.0,121194.0,10642200.0,2.0813891160294413,2.0813891160294413,2.026997550547434,2.05600643157959,259800.0
2021-08-16,3.9708866156139933,3.9814853102301613,3.900230336084792,3.939091205596924,23517600.0,121191.0,121191.0,118684.0,119180.0,9741700.0,2.0705116054641146,2.0958944718110644,2.034250491330352,2.0415027141571045,561800.0
2021-08-17,3.9282422983802983,4.062924763024292,3.8758656059585643,3.9506895542144775,26993300.0,119179.0,119179.0,116248.0,117904.0,11218200.0,2.0269970893859863,2.0632581824264316,1.9943620191963205,2.0269970893859863,374400.0
2021-08-18,3.920759789842743,3.9506895834387232,3.830971479415893,3.8309714794158936,20308600.0,117904.0,118739.0,116489.0,116643.0,11745800.0,2.026997654822436,2.066884781840282,2.012493213560205,2.023371458053589,442200.0
2021-08-19,3.74866624980956,3.8085251321016993,3.7075130006434036,3.7748544216156006,21073900.0,116641.0,117453.0,114801.0,117165.0,10525900.0,2.008867025375366,2.0269976634839177,1.994362584051157,2.008867025375366,486000.0
2021-08-20,3.673841358063305,3.786076912279211,3.651394461292319,3.778594732284546,27666700.0,117163.0,118308.0,116040.0,118053.0,8929300.0,1.979858560751265,2.0741374492645264,1.972606338557937,2.0741374492645264,218800.0
2021-08-23,3.8309711630126833,3.913277285833077,3.819747714333039,3.898312568664551,29732100.0,118053.0,118445.0,117062.0,117472.0,7853000.0,2.037875882269132,2.052380323410034,2.0124931967258415,2.052380323410034,733800.0
2021-08-24,3.9469481767288768,4.044219021352697,3.9357247275144416,4.040477752685547,14495600.0,117474.0,120463.0,117474.0,120211.0,9181000.0,2.1026539082193425,2.1650363381717335,2.0989842711737077,2.1613667011260986,512400.0
2021-08-25,4.029254499113131,4.089113373545948,3.995583793047913,4.074148654937744,14743200.0,120210.0,120818.0,119226.0,120818.0,7520100.0,2.1246703694927964,2.1650354862213135,2.1210009088690347,2.1650354862213135,230000.0
2021-08-26,4.077889986216267,4.1003372448297215,4.018031105629815,4.029254913330078,18014400.0,120817.0,120833.0,118719.0,118724.0,8426900.0,2.1283397585363075,2.14668740948534,2.109991932609439,2.117331027984619,159000.0
2021-08-27,4.0591847133193655,4.197608476138432,4.0591847133193655,4.193867206573486,30691200.0,118725.0,120678.0,118721.0,120678.0,7323600.0,2.1283400993182524,2.172374678619988,2.1283400993182524,2.157696485519409,185400.0
2021-08-30,4.186383798700965,4.212572323433939,4.115301475653248,4.126524925231934,29425000.0,120677.0,120684.0,119354.0,119740.0,6391900.0,2.1687053275146324,2.1760444250282327,2.146688034973831,2.172374963760376,451000.0
2021-08-31,4.137748943690885,4.1564545750185005,4.0180308338292665,4.055442810058594,30317200.0,119738.0,120157.0,117911.0,118781.0,11535600.0,2.216409159798972,2.2310873522497316,2.1540267543943155,2.1650354862213135,136600.0
2021-09-01,3.9918429345700104,4.077889986216267,3.9656547635102055,4.029254913330078,26040200.0,118793.0,119942.0,118067.0,119396.0,9523000.0,2.21273969917521,2.21273969917521,2.1650354862213135,2.1650354862213135,398600.0
2021-09-02,3.984359524834348,4.119042333489545,3.946947911042233,3.965653896331787,27197300.0,119394.0,119397.0,116534.0,116677.0,9862800.0,2.1393488534294405,2.150357586756376,2.0586187839508057,2.0586187839508057,487800.0
2021-09-03,3.9768785008535565,3.984360683072223,3.8983136252285253,3.9095370769500732,18771900.0,116679.0,117396.0,115583.0,116933.0,12517500.0,2.073296881535151,2.0806359784175923,2.04027085807523,2.06595778465271,286200.0
2021-09-06,,,,,,116926.0,117981.0,116156.0,117869.0,5111300.0,,,,,
2021-09-07,3.9020543706462423,4.05544283179181,3.9020543706462423,3.946948528289795,20882500.0,,,,,,2.1246707496171284,2.1650358735673603,2.1246707496171284,2.1356794834136963,239200.0
2021-09-08,3.8796068927355614,3.924501047825265,3.63268886134868,3.647653579711914,46894600.0,117866.0,117866.0,113172.0,113413.0,12254400.0,2.0622882447006905,2.069627341924691,1.9742190780126903,2.0109145641326904,823000.0
2021-09-09,3.670100852604165,3.812265499318101,3.5466414795533794,3.729959726333618,63860100.0,113413.0,116354.0,112435.0,115361.0,13890600.0,1.9852274926738465,2.073296827965484,1.970549299288218,2.0402708053588867,679200.0
2021-09-10,3.7973007945532746,3.838454037980669,3.7112537524542364,3.718735933303833,24739800.0,115370.0,116896.0,114286.0,114286.0,11155700.0,2.084306119342281,2.109993054299723,2.0512802600860596,2.0512802600860596,297800.0
2021-09-13,3.8010421285246183,3.8908304409810177,3.7711126910391517,3.8571600914001465,21644000.0,114300.0,117046.0,114300.0,116404.0,9253400.0,2.098984479904175,2.1246714168442433,2.0843062802178336,2.098984479904175,321000.0
2021-09-14,3.8421950739436417,3.8646419719190748,3.7673711292601704,3.8085243701934814,19886000.0,116405.0,117270.0,115809.0,116181.0,9034100.0,2.1085848375079723,2.1159704165360558,2.0642713633394703,2.0716569423675537,355000.0
2021-09-15,3.819747892879498,3.898312750883367,3.7973006376839566,3.8459360599517822,20237400.0,116191.0,116312.0,114741.0,115063.0,9456800.0,2.049500291366141,2.06796415166882,2.0384218343156526,2.0642714500427246,526400.0
2021-09-16,3.827229999577339,3.830971268168915,3.729959513705445,3.8085243701934814,19472000.0,115062.0,115062.0,113395.0,113794.0,10685500.0,2.053193304778366,2.0827356266176604,2.034729441671871,2.075350046157837,463200.0
2021-09-17,3.7374417863994154,3.7561477730322363,3.628947492073478,3.6326887607574463,33463800.0,113794.0,113794.0,111157.0,111439.0,14827600.0,2.0384222575681274,2.0642718786625447,2.027343798217338,2.0458078384399414,2244200.0
2021-09-20,3.524194434241606,3.569088587678102,3.441888307881188,3.5616064071655273,35366400.0,111435.0,111435.0,107520.0,108844.0,11500200.0,2.00149438735178,2.0051870898076105,1.923945698831793,1.9608736038208008,764600.0
2021-09-21,3.6177240428085935,3.6663594653391196,3.539159184380362,3.6326887607574463,23984000.0,108859.0,110923.0,108859.0,110250.0,11247700.0,1.971952155997263,2.031036806755304,1.9608736959370558,2.012572765350342,535600.0
2021-09-22,3.7187355584434085,3.8085242170968097,3.707512109906857,3.7337002754211426,25128800.0,110252.0,113321.0,110251.0,112282.0,12158600.0,2.0347296904663894,2.093814341369494,2.0347296904663894,2.0568864345550537,576000.0
2021-09-23,3.77485415455805,3.894571910672721,3.7561481659683684,3.887089729309082,20048000.0,112282.0,114330.0,112281.0,114064.0,11476300.0,2.067964403326669,2.0790428617253336,2.0384220823783927,2.0605788230895996,538400.0
2021-09-24,3.819748120649313,3.913277702098329,3.812265582875613,3.8534188270568848,17546800.0,114062.0,114062.0,112505.0,113283.0,9121200.0,2.0125726766559,2.0310367172471486,2.0051870956366287,2.019958257675171,457000.0
2021-09-27,3.9132783464529552,3.973137231350675,3.8085252978819453,3.9095370769500732,39604800.0,113283.0,114432.0,112360.0,113583.0,10739700.0,2.0236514204207503,2.0679649127595736,2.0125729592929615,2.0384225845336914,280800.0
2021-09-28,3.954430736717768,4.0068074327225585,3.801042274516587,3.8347129821777344,35124800.0,113584.0,113584.0,109981.0,110124.0,13190800.0,2.075350232101386,2.075350232101386,1.9793376775213167,1.9978015422821045,321400.0
2021-09-29,3.85341926248174,3.9432075851897186,3.793560380676421,3.8833487033843994,22279900.0,110125.0,112028.0,110125.0,111107.0,11372600.0,2.008879974189335,2.0310367172471486,1.9867232311315208,2.019958257675171,157200.0
2021-09-30,3.894571575290894,3.9282422804953496,3.8347127023883174,3.8683834075927734,20380100.0,111117.0,112371.0,110743.0,110979.0,13160600.0,2.0088802589439703,2.0088802589439703,1.971952348613159,1.9793379306793213,240200.0
2021-10-01,3.9020541648636367,4.025513181069312,3.9020541648636367,4.018030643463135,22651600.0,110980.0,113020.0,110980.0,112900.0,10779100.0,2.001493874740814,2.056885806080737,2.001493874740814,2.0495002269744873,147400.0
2021-10-04,3.9993240351011985,4.070406704171934,3.980618407564981,4.04421854019165,30276200.0,112900.0,112900.0,109979.0,110393.0,11814200.0,1.99410879611969,2.031036700919174,1.975644755676878,1.99410879611969,283000.0
2021-10-05,4.107817773275986,4.145229736979225,4.0629236309042565,4.104076862335205,30582600.0,110397.0,111691.0,110087.0,110458.0,10379000.0,2.005186883268521,2.0901211440378757,2.001494181193048,2.0605788230895996,507200.0
2021-10-06,3.9955835342407227,4.029254238124977,3.9357246636851633,3.9955835342407227,22002400.0,110454.0,110614.0,108180.0,110560.0,13279200.0,2.0458077116235085,2.0864284919435345,2.016265389967536,2.079042911529541,649600.0
2021-10-07,3.984359627010504,4.018030330037765,3.905794772209229,3.980618715286255,17954900.0,110563.0,111522.0,110563.0,110585.0,10646000.0,2.067964251737551,2.075349831433231,2.0347292311500467,2.0531930923461914,247400.0
2021-10-08,4.0479607582092285,4.1153021807940915,4.010549134274264,4.0479607582092285,22101700.0,110586.0,114172.0,110586.0,112833.0,12871400.0,2.082735438447313,2.104892177824974,2.067964278862206,2.093813896179199,299400.0
2021-10-11,4.1153021132514915,4.141490285254861,4.010549068450928,4.010549068450928,26382600.0,112834.0,113982.0,112052.0,112180.0,10283700.0,2.075349643838549,2.0975063809228,2.0531929067542976,2.0716569423675537,138800.0
2021-10-12,4.036737240454298,4.0853726718799015,3.9581723676571037,4.010549068450928,14853700.0,,,,,,2.0458077243185424,2.0827356266176604,2.0421150221316946,2.075350046157837,96600.0
2021-10-13,4.0255131567924085,4.14148963469248,4.0105484384573336,4.134007453918457,22862100.0,112180.0,114159.0,111807.0,113456.0,11732700.0,2.06057888523819,2.086428504890636,2.0310365633988954,2.075350046157837,165400.0
2021-10-14,4.178902031398579,4.1863842129290285,4.074148992462827,4.089113712310791,24375800.0,113457.0,113881.0,112708.0,113185.0,8956200.0,2.0938140221994717,2.0938140221994717,2.0605788230895996,2.0605788230895996,141800.0
2021-10-15,4.111560534003141,4.171419412234876,4.089113633059769,4.148972511291504,16793900.0,113189.0,114776.0,113049.0,114648.0,11174900.0,2.090120801835025,2.1528983116149902,2.0827352228071523,2.1528983116149902,295400.0
2021-10-18,4.081630090786682,4.134006774748063,4.051700659033599,4.100336074829102,19382400.0,114647.0,114927.0,112841.0,114428.0,11201300.0,2.1196635746419967,2.1750555173286483,2.093814130518056,2.1565916538238525,639400.0
2021-10-19,4.036736576828026,4.047960026300503,3.838453971141485,3.8683834075927734,51401200.0,114422.0,114422.0,109947.0,110673.0,14129200.0,2.1270497452975037,2.1270497452975037,2.031037002477221,2.0384225845336914,446400.0
2021-10-20,3.894571422587957,4.032995149944441,3.8721245245231284,3.9955835342407227,28107600.0,110677.0,112023.0,110176.0,110786.0,11735800.0,2.0679641072967963,2.1196631615555397,2.0384217905775146,2.1085848808288574,287600.0
2021-10-21,3.868383177278584,3.887089163143686,3.681324032201569,3.7598888874053955,42524000.0,110767.0,110767.0,105714.0,107735.0,16507700.0,2.019958391703412,2.045808015029105,1.9239458320822618,1.971952199935913,2161600.0
2021-10-22,3.670100626337826,3.7598889313964436,3.5017471083691576,3.7224769592285156,88262200.0,107714.0,107749.0,102854.0,106296.0,21165700.0,1.9239456653594968,1.949795286445148,1.813161776233721,1.923945665359497,1816400.0
2021-10-25,3.838453236578595,4.018029820920843,3.838453236578595,4.006806373596191,49922100.0,106298.0,109372.0,106296.0,108715.0,11512100.0,1.9461020637706936,2.0051867002751815,1.9424093620322163,1.9830299615859985,386800.0
2021-10-26,3.9544307141739146,4.014289591102681,3.9282425447143416,3.943207263946533,29401100.0,108713.0,108713.0,106321.0,106420.0,10762200.0,1.9350234676346718,1.9682586613284125,1.9165596080939997,1.957180380821228,313400.0
2021-10-27,3.9656537023747114,3.9881005981947215,3.9057944810184075,3.9245004653930664,26063200.0,106433.0,108224.0,106045.0,106363.0,10831300.0,1.9756442403619001,1.994108275988666,1.9497948017877407,1.957180380821228,430600.0
2021-10-28,3.8870894122691677,3.965654272508255,3.8758656059585643,3.9506895542144775,31521600.0,106369.0,107210.0,105282.0,105705.0,11502900.0,1.9387170810412289,1.949795541839375,1.894403590020965,1.920253038406372,381200.0
2021-10-29,3.8646418890766685,3.9020538606164417,3.6513945789461677,3.6738414764404297,58632500.0,105707.0,105954.0,103430.0,103501.0,12595800.0,1.9202528734750297,1.9202528734750297,1.8685538050585104,1.887017846107483,774200.0
2021-11-01,3.737442035221282,3.8496776057033206,3.7075125973310112,3.816006898880005,40052600.0,103514.0,106136.0,103514.0,105551.0,10734800.0,1.883324630511173,1.9387165676615838,1.883324630511173,1.9128669500350952,231200.0
2021-11-02,3.782336374176185,3.797301093841872,3.7187362264002513,3.767371654510498,17395600.0,,,,,,1.898096293317537,1.916560335956492,1.8796324267647424,1.890710711479187,380800.0
2021-11-03,3.7187355930477732,3.789818266943711,3.673841441696812,3.703770875930786,35914400.0,105547.0,106754.0,104205.0,105617.0,14696900.0,1.9054816724499528,1.968259199440708,1.887017807861352,1.9424097537994385,524400.0
2021-11-04,3.6925472231072956,3.703770671127676,3.546640971694431,3.5653469562530518,40785600.0,105617.0,105627.0,102835.0,103412.0,12084000.0,1.9165596663259346,1.9276379471697167,1.875938892364502,1.875938892364502,371600.0
2021-11-05,3.647653713506628,3.692547870243034,3.5915361067828817,3.636430263519287,25260000.0,103412.0,105555.0,103412.0,104824.0,12595000.0,1.9276384012876233,1.975644765816404,1.9276384012876233,1.9608736038208008,173200.0
2021-11-08,3.643912033671898,3.7299594253037243,3.643912033671898,3.681324005126953,25218500.0,104824.0,105679.0,104182.0,104781.0,9358000.0,1.964566482362772,1.9719520633605736,1.9461024418251975,1.9608736038208008,103600.0
2021-11-09,3.767371411563258,3.801042117836489,3.7299597932051416,3.7711126804351807,26494600.0,104783.0,106674.0,104783.0,105535.0,11021200.0,2.016265841010133,2.031037005142457,1.9793379306793213,1.9793379306793213,271600.0
